,Game ID,Team,Away or Home,Score,Rank,Date,Rebounds,Offensive Rebounds,Defensive Rebounds,Assists,Steals,Blocks,Turnovers,Fouls,Rank Diff,Score Diff,3 Pointers Made,3 Pointers Attempted,Free Throws Made,Free Throws Attempted,Field Goals Made,Field Goals Attempted,FG%,FT%,TP%,Off Score,Winner
385,6291579,Iowa,1,78.0,7,03/14/2024,36,11,25,19,3,4,8,23,-3.0,-12.0,8.0,21.0,18.0,27.0,26.0,62.0,0.4193548387096774,0.6666666666666666,0.3809523809523809,90.0,0
386,6291088,NC State,1,74.0,10,03/14/2024,35,9,26,14,7,6,9,13,8.0,5.0,7.0,16.0,11.0,20.0,28.0,61.0,0.4590163934426229,0.55,0.4375,69.0,1
387,6291088,Duke,1,69.0,2,03/14/2024,39,12,27,15,5,2,9,19,-8.0,-5.0,5.0,20.0,8.0,14.0,28.0,65.0,0.4307692307692308,0.5714285714285714,0.25,74.0,0
388,6291168,Kansas St.,1,57.0,10,03/14/2024,33,12,21,10,2,5,20,20,8.0,-19.0,6.0,18.0,15.0,23.0,18.0,47.0,0.3829787234042553,0.6521739130434783,0.3333333333333333,76.0,0
389,6291168,Iowa St.,1,76.0,2,03/14/2024,31,9,22,13,14,4,6,19,-8.0,19.0,1.0,14.0,25.0,31.0,25.0,54.0,0.4629629629629629,0.8064516129032258,0.0714285714285714,57.0,1
390,6291332,Providence,1,78.0,7,03/14/2024,40,9,31,17,7,3,5,19,5.0,5.0,6.0,23.0,14.0,14.0,29.0,70.0,0.4142857142857143,1.0,0.2608695652173913,73.0,1
391,6291332,Creighton,1,73.0,2,03/14/2024,39,7,32,11,3,5,11,13,-5.0,-5.0,6.0,26.0,23.0,26.0,22.0,58.0,0.3793103448275862,0.8846153846153846,0.2307692307692307,78.0,0
392,6291484,Ole Miss,1,71.0,10,03/14/2024,32,9,23,16,4,7,12,27,3.0,-9.0,9.0,31.0,12.0,21.0,25.0,60.0,0.4166666666666667,0.5714285714285714,0.2903225806451613,80.0,0
393,6291484,Texas A&M,1,80.0,7,03/14/2024,48,21,27,10,5,3,9,22,-3.0,9.0,5.0,21.0,27.0,37.0,24.0,65.0,0.3692307692307692,0.7297297297297297,0.238095238095238,71.0,1
394,6291613,Tulane,1,71.0,10,03/14/2024,37,11,26,16,5,7,14,17,3.0,-10.0,8.0,18.0,11.0,18.0,26.0,58.0,0.4482758620689655,0.6111111111111112,0.4444444444444444,81.0,0
395,6291613,North Texas,1,81.0,7,03/14/2024,38,13,25,18,9,4,8,14,-3.0,10.0,12.0,25.0,15.0,21.0,27.0,64.0,0.421875,0.7142857142857143,0.48,71.0,1
396,6291290,Duquesne,1,65.0,6,03/14/2024,45,12,33,11,4,6,12,19,3.0,8.0,7.0,22.0,10.0,13.0,24.0,57.0,0.4210526315789473,0.7692307692307693,0.3181818181818182,57.0,1
397,6291290,Dayton,1,57.0,3,03/14/2024,28,8,20,10,4,3,7,13,-3.0,-8.0,7.0,26.0,18.0,25.0,16.0,50.0,0.32,0.72,0.2692307692307692,65.0,0
398,6291014,Delaware St.,1,71.0,6,03/14/2024,43,18,25,10,12,4,18,21,3.0,13.0,2.0,13.0,31.0,42.0,19.0,51.0,0.3725490196078431,0.7380952380952381,0.1538461538461538,58.0,1
399,6291014,S. Carolina St.,1,58.0,3,03/14/2024,33,12,21,11,12,3,23,30,-3.0,-13.0,9.0,25.0,21.0,26.0,14.0,47.0,0.2978723404255319,0.8076923076923077,0.36,71.0,0
400,6291252,New Mexico St.,1,69.0,6,03/14/2024,36,10,26,8,4,5,12,21,3.0,-20.0,6.0,18.0,7.0,16.0,28.0,62.0,0.4516129032258064,0.4375,0.3333333333333333,89.0,0
401,6291252,Western Ky.,1,89.0,3,03/14/2024,37,9,28,15,9,7,6,15,-3.0,20.0,8.0,21.0,23.0,31.0,29.0,60.0,0.4833333333333333,0.7419354838709677,0.3809523809523809,69.0,1
402,6291262,Saint Peter's,1,50.0,5,03/14/2024,47,15,32,4,1,9,14,18,1.0,2.0,3.0,13.0,17.0,27.0,15.0,52.0,0.2884615384615384,0.6296296296296297,0.2307692307692307,48.0,1
403,6291262,Rider,1,48.0,4,03/14/2024,34,9,25,8,3,3,8,21,-1.0,-2.0,2.0,15.0,12.0,17.0,17.0,58.0,0.293103448275862,0.7058823529411765,0.1333333333333333,50.0,0
404,6291340,CS Northridge,1,68.0,7,03/14/2024,37,11,26,15,3,3,11,23,4.0,-7.0,3.0,17.0,9.0,13.0,28.0,62.0,0.4516129032258064,0.6923076923076923,0.1764705882352941,75.0,0
405,6291340,Hawaii,1,75.0,3,03/14/2024,36,9,27,17,3,3,11,17,-4.0,7.0,10.0,24.0,17.0,25.0,24.0,56.0,0.4285714285714285,0.68,0.4166666666666667,68.0,1
406,6291353,Colorado St.,1,85.0,7,03/14/2024,33,11,22,18,7,3,9,26,5.0,7.0,7.0,20.0,22.0,30.0,28.0,56.0,0.5,0.7333333333333333,0.35,78.0,1
407,6291353,Nevada,1,78.0,2,03/14/2024,31,11,20,11,6,5,15,24,-5.0,-7.0,5.0,15.0,27.0,37.0,23.0,48.0,0.4791666666666667,0.7297297297297297,0.3333333333333333,85.0,0
408,6291450,Cal Baptist,1,57.0,8,03/14/2024,29,8,21,14,3,2,9,14,4.0,-24.0,4.0,16.0,7.0,9.0,23.0,55.0,0.4181818181818181,0.7777777777777778,0.25,81.0,0
409,6291450,Seattle,1,81.0,4,03/14/2024,32,7,25,24,3,1,6,13,-4.0,24.0,12.0,23.0,7.0,10.0,31.0,57.0,0.543859649122807,0.7,0.5217391304347826,57.0,1
410,6291563,Stanford,1,62.0,10,03/14/2024,25,4,21,13,7,0,11,12,8.0,-17.0,6.0,21.0,6.0,14.0,25.0,54.0,0.4629629629629629,0.4285714285714285,0.2857142857142857,79.0,0
411,6291563,Washington St.,1,79.0,2,03/14/2024,39,11,28,18,7,3,11,14,-8.0,17.0,7.0,22.0,10.0,14.0,31.0,61.0,0.5081967213114754,0.7142857142857143,0.3181818181818182,62.0,1
412,6291578,Penn St.,1,59.0,11,03/14/2024,39,13,26,11,4,7,10,20,5.0,-2.0,7.0,27.0,20.0,24.0,16.0,58.0,0.2758620689655172,0.8333333333333334,0.2592592592592592,61.0,0
413,6291578,Indiana,1,61.0,6,03/14/2024,41,10,31,13,3,6,12,20,-5.0,2.0,3.0,12.0,14.0,18.0,22.0,56.0,0.3928571428571428,0.7777777777777778,0.25,59.0,1
414,6291090,Boston College,1,60.0,11,03/14/2024,38,12,26,13,3,4,7,17,8.0,-6.0,9.0,29.0,3.0,4.0,24.0,66.0,0.3636363636363636,0.75,0.3103448275862069,66.0,0
415,6291090,Virginia,1,66.0,3,03/14/2024,45,15,30,18,6,4,7,11,-8.0,6.0,8.0,25.0,8.0,18.0,25.0,62.0,0.4032258064516129,0.4444444444444444,0.32,60.0,1
416,6291169,Cincinnati,1,56.0,11,03/14/2024,27,7,20,14,10,5,14,17,8.0,-12.0,5.0,22.0,7.0,9.0,22.0,54.0,0.4074074074074074,0.7777777777777778,0.2272727272727272,68.0,0
417,6291169,Baylor,1,68.0,3,03/14/2024,39,14,25,11,8,4,15,13,-8.0,12.0,5.0,19.0,19.0,22.0,22.0,55.0,0.4,0.8636363636363636,0.2631578947368421,56.0,1
418,6291333,Villanova,1,65.0,6,03/14/2024,44,10,34,15,3,4,11,18,3.0,-6.0,9.0,35.0,16.0,20.0,20.0,58.0,0.3448275862068966,0.8,0.2571428571428571,71.0,0
419,6291333,Marquette,1,71.0,3,03/14/2024,37,7,30,13,7,1,5,17,-3.0,6.0,10.0,28.0,11.0,15.0,25.0,63.0,0.3968253968253968,0.7333333333333333,0.3571428571428571,65.0,1
420,6291341,UC Riverside,1,67.0,5,03/14/2024,33,11,22,10,5,1,5,21,1.0,-19.0,8.0,32.0,17.0,21.0,21.0,64.0,0.328125,0.8095238095238095,0.25,86.0,0
421,6291341,Long Beach St.,1,86.0,4,03/14/2024,44,10,34,22,2,4,10,22,-1.0,19.0,8.0,19.0,18.0,27.0,30.0,55.0,0.5454545454545454,0.6666666666666666,0.4210526315789473,67.0,1
422,6291354,New Mexico,1,76.0,6,03/14/2024,45,13,32,12,10,7,11,14,3.0,10.0,5.0,20.0,15.0,24.0,28.0,64.0,0.4375,0.625,0.25,66.0,1
423,6291354,Boise St.,1,66.0,3,03/14/2024,46,18,28,13,5,6,12,18,-3.0,-10.0,10.0,34.0,16.0,21.0,20.0,68.0,0.2941176470588235,0.7619047619047619,0.2941176470588235,76.0,0
424,6291564,Utah,1,58.0,6,03/14/2024,37,11,26,14,4,3,4,13,3.0,-14.0,8.0,30.0,8.0,14.0,21.0,64.0,0.328125,0.5714285714285714,0.2666666666666666,72.0,0
425,6291564,Colorado,1,72.0,3,03/14/2024,47,11,36,15,2,1,7,11,-3.0,14.0,7.0,14.0,9.0,12.0,28.0,63.0,0.4444444444444444,0.75,0.5,58.0,1
426,6291572,Michigan St.,1,62.0,8,03/15/2024,37,14,23,15,4,8,13,29,7.0,-5.0,4.0,18.0,10.0,12.0,24.0,61.0,0.3934426229508196,0.8333333333333334,0.2222222222222222,67.0,0
427,6291572,Purdue,1,67.0,1,03/15/2024,36,12,24,19,7,3,11,17,-7.0,5.0,5.0,14.0,18.0,27.0,22.0,53.0,0.4150943396226415,0.6666666666666666,0.3571428571428571,62.0,1
428,6291249,UTEP,1,65.0,5,03/15/2024,36,11,25,6,12,1,17,26,4.0,2.0,4.0,14.0,19.0,28.0,21.0,48.0,0.4375,0.6785714285714286,0.2857142857142857,63.0,1
429,6291249,Sam Houston St.,1,63.0,1,03/15/2024,33,12,21,4,7,1,15,19,-4.0,-2.0,2.0,10.0,19.0,34.0,21.0,51.0,0.4117647058823529,0.5588235294117647,0.2,65.0,0
430,6291478,Mississippi St.,1,73.0,9,03/15/2024,31,5,26,11,9,2,15,14,8.0,17.0,4.0,13.0,17.0,22.0,26.0,47.0,0.5531914893617021,0.7727272727272727,0.3076923076923077,56.0,1
431,6291478,Tennessee,1,56.0,1,03/15/2024,33,14,19,12,8,1,14,17,-8.0,-17.0,8.0,33.0,10.0,12.0,19.0,62.0,0.3064516129032258,0.8333333333333334,0.2424242424242424,73.0,0
432,6291585,East Carolina,1,59.0,8,03/15/2024,40,14,26,12,8,3,13,15,7.0,-22.0,7.0,23.0,10.0,20.0,21.0,58.0,0.3620689655172414,0.5,0.3043478260869565,81.0,0
433,6291585,South Florida,1,81.0,1,03/15/2024,35,7,28,18,10,8,9,19,-7.0,22.0,14.0,31.0,7.0,14.0,30.0,58.0,0.5172413793103449,0.5,0.4516129032258064,59.0,1
434,6291573,Wisconsin,1,70.0,5,03/15/2024,36,7,29,15,6,3,10,17,1.0,9.0,10.0,22.0,12.0,18.0,24.0,52.0,0.4615384615384615,0.6666666666666666,0.4545454545454545,61.0,1
435,6291573,Northwestern,1,61.0,4,03/15/2024,30,6,24,12,6,4,9,16,-1.0,-9.0,8.0,23.0,13.0,17.0,20.0,53.0,0.3773584905660377,0.7647058823529411,0.3478260869565217,70.0,0
436,6291250,Middle Tenn.,1,54.0,7,03/15/2024,35,8,27,9,3,4,18,14,4.0,-31.0,7.0,27.0,11.0,18.0,18.0,58.0,0.3103448275862069,0.6111111111111112,0.2592592592592592,85.0,0
437,6291250,Western Ky.,1,85.0,3,03/15/2024,44,7,37,9,11,2,15,17,-4.0,31.0,11.0,22.0,12.0,13.0,31.0,64.0,0.484375,0.9230769230769232,0.5,54.0,1
438,6291441,Beth.-Cookman,1,53.0,5,03/15/2024,38,10,28,7,9,4,11,20,4.0,-12.0,4.0,15.0,15.0,16.0,17.0,58.0,0.293103448275862,0.9375,0.2666666666666666,65.0,0
439,6291441,Grambling,1,65.0,1,03/15/2024,36,6,30,10,6,6,12,13,-4.0,12.0,7.0,15.0,18.0,31.0,20.0,48.0,0.4166666666666667,0.5806451612903226,0.4666666666666667,53.0,1
440,6291586,Wichita St.,1,60.0,12,03/15/2024,40,13,27,10,3,7,9,18,8.0,-12.0,5.0,20.0,9.0,13.0,23.0,59.0,0.3898305084745763,0.6923076923076923,0.25,72.0,0
441,6291586,UAB,1,72.0,4,03/15/2024,40,16,24,13,5,7,4,13,-8.0,12.0,6.0,18.0,14.0,22.0,26.0,63.0,0.4126984126984127,0.6363636363636364,0.3333333333333333,60.0,1
442,6291479,South Carolina,1,55.0,5,03/15/2024,40,13,27,9,2,4,10,16,1.0,-31.0,3.0,12.0,20.0,28.0,16.0,57.0,0.2807017543859649,0.7142857142857143,0.25,86.0,0
443,6291479,Auburn,1,86.0,4,03/15/2024,42,12,30,18,6,8,5,21,-1.0,31.0,9.0,19.0,9.0,17.0,34.0,69.0,0.4927536231884058,0.5294117647058824,0.4736842105263157,55.0,1
444,6291078,Kent St.,1,73.0,8,03/15/2024,33,9,24,12,5,0,12,16,3.0,13.0,12.0,18.0,9.0,16.0,26.0,51.0,0.5098039215686274,0.5625,0.6666666666666666,60.0,1
445,6291078,Bowling Green,1,60.0,5,03/15/2024,29,9,20,7,5,1,9,19,-3.0,-13.0,4.0,20.0,16.0,17.0,20.0,53.0,0.3773584905660377,0.9411764705882352,0.2,73.0,0
446,6291328,UConn,1,60.0,1,03/15/2024,30,7,23,23,3,6,10,18,-4.0,-13.0,11.0,22.0,22.0,24.0,31.0,54.0,0.5740740740740741,0.9166666666666666,0.5,95.0,0
447,6291328,Saint John's,1,95.0,5,03/15/2024,34,17,17,16,2,3,5,19,4.0,95.0,10.0,22.0,16.0,18.0,32.0,71.0,0.4507042253521127,0.8888888888888888,0.4545454545454545,0.0,1
448,6291009,Howard,1,80.0,4,03/15/2024,30,7,23,17,2,2,15,18,3.0,6.0,11.0,21.0,23.0,27.0,23.0,43.0,0.5348837209302325,0.8518518518518519,0.5238095238095238,74.0,1
449,6291009,Norfolk St.,1,74.0,1,03/15/2024,19,7,12,13,8,3,8,20,-3.0,-6.0,5.0,16.0,17.0,25.0,26.0,53.0,0.490566037735849,0.68,0.3125,80.0,0
450,6291257,Saint Peter's,1,62.0,5,03/15/2024,35,12,23,10,5,7,10,23,4.0,2.0,7.0,17.0,13.0,18.0,21.0,54.0,0.3888888888888889,0.7222222222222222,0.4117647058823529,60.0,1
451,6291257,Quinnipiac,1,60.0,1,03/15/2024,39,15,24,12,2,2,10,16,-4.0,-2.0,3.0,10.0,17.0,27.0,20.0,53.0,0.3773584905660377,0.6296296296296297,0.3,62.0,0
452,6291574,Ohio St.,1,74.0,10,03/15/2024,40,14,26,15,6,5,11,27,8.0,-3.0,4.0,15.0,10.0,13.0,30.0,66.0,0.4545454545454545,0.7692307692307693,0.2666666666666666,77.0,0
453,6291574,Illinois,1,77.0,2,03/15/2024,44,19,25,12,2,4,11,13,-8.0,3.0,4.0,15.0,21.0,32.0,26.0,62.0,0.4193548387096774,0.65625,0.2666666666666666,74.0,1
454,6291085,Pitt,1,65.0,4,03/15/2024,34,8,26,10,4,2,5,17,3.0,-7.0,9.0,27.0,6.0,6.0,25.0,65.0,0.3846153846153846,1.0,0.3333333333333333,72.0,0
455,6291085,North Carolina,1,72.0,1,03/15/2024,44,12,32,16,3,2,9,12,-3.0,7.0,6.0,22.0,14.0,19.0,26.0,60.0,0.4333333333333333,0.7368421052631579,0.2727272727272727,65.0,1
456,6291480,Texas A&M,1,97.0,7,03/15/2024,38,13,25,14,9,3,6,17,5.0,10.0,11.0,26.0,22.0,30.0,32.0,69.0,0.463768115942029,0.7333333333333333,0.4230769230769231,87.0,1
457,6291480,Kentucky,1,87.0,2,03/15/2024,34,9,25,21,4,10,14,24,-5.0,-10.0,11.0,27.0,16.0,22.0,30.0,60.0,0.5,0.7272727272727273,0.4074074074074074,97.0,0
458,6291587,North Texas,1,71.0,7,03/15/2024,31,12,19,8,7,2,9,22,5.0,-6.0,7.0,21.0,16.0,20.0,24.0,59.0,0.4067796610169492,0.8,0.3333333333333333,77.0,0
459,6291587,FAU,1,77.0,2,03/15/2024,36,12,24,10,7,2,11,18,-5.0,6.0,3.0,12.0,24.0,34.0,25.0,52.0,0.4807692307692308,0.7058823529411765,0.25,71.0,1
460,6291010,Delaware St.,1,71.0,6,03/15/2024,41,17,24,9,7,1,14,13,4.0,13.0,3.0,13.0,18.0,25.0,25.0,56.0,0.4464285714285714,0.72,0.2307692307692307,58.0,1
461,6291010,NC Central,1,58.0,2,03/15/2024,39,20,19,7,7,2,18,17,-4.0,-13.0,6.0,22.0,8.0,13.0,22.0,64.0,0.34375,0.6153846153846154,0.2727272727272727,71.0,0
462,6291329,Providence,1,68.0,7,03/15/2024,37,14,23,8,3,5,11,22,4.0,-11.0,7.0,31.0,21.0,28.0,20.0,55.0,0.3636363636363636,0.75,0.2258064516129032,79.0,0
463,6291329,Marquette,1,79.0,3,03/15/2024,35,9,26,14,8,3,8,20,-4.0,11.0,8.0,15.0,19.0,24.0,26.0,57.0,0.4561403508771929,0.7916666666666666,0.5333333333333333,68.0,1
464,6291560,Oregon,1,67.0,4,03/15/2024,38,11,27,13,10,7,10,19,3.0,8.0,7.0,23.0,10.0,12.0,25.0,59.0,0.423728813559322,0.8333333333333334,0.3043478260869565,59.0,1
465,6291560,Arizona,1,59.0,1,03/15/2024,33,9,24,14,6,7,14,15,-3.0,-8.0,5.0,19.0,18.0,28.0,18.0,47.0,0.3829787234042553,0.6428571428571429,0.2631578947368421,67.0,0
466,6291258,Marist,1,61.0,3,03/15/2024,33,5,28,16,3,4,13,17,1.0,-4.0,9.0,20.0,10.0,11.0,21.0,50.0,0.42,0.9090909090909092,0.45,65.0,0
467,6291258,Fairfield,1,65.0,2,03/15/2024,34,10,24,8,9,5,6,14,-1.0,4.0,5.0,24.0,14.0,20.0,23.0,59.0,0.3898305084745763,0.7,0.2083333333333333,61.0,1
468,6291338,Long Beach St.,1,83.0,4,03/15/2024,38,11,27,16,6,6,9,16,3.0,4.0,7.0,18.0,22.0,25.0,27.0,60.0,0.45,0.88,0.3888888888888889,79.0,1
469,6291338,UC Irvine,1,79.0,1,03/15/2024,38,14,24,16,4,0,8,20,-3.0,-4.0,5.0,14.0,10.0,19.0,32.0,65.0,0.4923076923076923,0.5263157894736842,0.3571428571428571,83.0,0
470,6291448,Seattle,1,72.0,4,03/15/2024,34,11,23,15,5,3,14,24,3.0,-8.0,6.0,20.0,18.0,20.0,24.0,57.0,0.4210526315789473,0.9,0.3,80.0,0
471,6291448,Grand Canyon,1,80.0,1,03/15/2024,35,13,22,12,7,5,11,17,-3.0,8.0,7.0,21.0,23.0,32.0,25.0,55.0,0.4545454545454545,0.71875,0.3333333333333333,72.0,1
472,6291575,Indiana,1,66.0,6,03/15/2024,37,11,26,16,8,5,12,17,3.0,-27.0,5.0,20.0,13.0,13.0,24.0,68.0,0.3529411764705882,1.0,0.25,93.0,0
473,6291575,Nebraska,1,93.0,3,03/15/2024,40,7,33,20,8,4,11,13,-3.0,27.0,14.0,32.0,19.0,24.0,30.0,60.0,0.5,0.7916666666666666,0.4375,66.0,1
474,6291610,Temple,1,58.0,11,03/15/2024,41,13,28,6,6,3,6,14,8.0,4.0,5.0,21.0,13.0,25.0,20.0,56.0,0.3571428571428571,0.52,0.238095238095238,54.0,1
475,6291610,Charlotte,1,54.0,3,03/15/2024,41,11,30,7,4,5,11,18,-8.0,-4.0,5.0,30.0,13.0,16.0,18.0,55.0,0.3272727272727272,0.8125,0.1666666666666666,58.0,0
476,6291121,Baylor,1,62.0,3,03/15/2024,42,14,28,14,4,3,13,16,1.0,-14.0,5.0,24.0,11.0,17.0,23.0,59.0,0.3898305084745763,0.6470588235294118,0.2083333333333333,76.0,0
477,6291121,Iowa St.,1,76.0,2,03/15/2024,28,4,24,17,9,3,6,16,-1.0,14.0,10.0,20.0,12.0,13.0,27.0,60.0,0.45,0.9230769230769232,0.5,62.0,1
478,6291349,San Diego St.,1,86.0,5,03/15/2024,43,14,29,14,6,6,5,23,4.0,16.0,8.0,23.0,20.0,30.0,29.0,62.0,0.4677419354838709,0.6666666666666666,0.3478260869565217,70.0,1
479,6291349,Utah St.,1,70.0,1,03/15/2024,35,10,25,10,3,4,8,22,-4.0,-16.0,5.0,20.0,21.0,32.0,22.0,55.0,0.4,0.65625,0.25,86.0,0
480,6291442,Alabama A&M,1,65.0,7,03/15/2024,36,9,27,9,5,6,13,21,4.0,-7.0,4.0,17.0,21.0,28.0,20.0,55.0,0.3636363636363636,0.75,0.2352941176470588,72.0,0
481,6291442,Texas Southern,1,72.0,3,03/15/2024,32,7,25,10,6,3,9,22,-4.0,7.0,6.0,19.0,16.0,20.0,25.0,58.0,0.4310344827586206,0.8,0.3157894736842105,65.0,1
482,6291481,Florida,1,102.0,6,03/15/2024,39,9,30,9,5,4,7,22,3.0,14.0,7.0,20.0,31.0,36.0,32.0,63.0,0.5079365079365079,0.8611111111111112,0.35,88.0,1
483,6291481,Alabama,1,88.0,3,03/15/2024,35,9,26,15,3,4,8,25,-3.0,-14.0,6.0,25.0,16.0,23.0,33.0,71.0,0.4647887323943662,0.6956521739130435,0.24,102.0,0
484,6291559,Colorado,1,58.0,3,03/15/2024,29,10,19,10,9,0,12,10,1.0,6.0,3.0,15.0,11.0,17.0,22.0,51.0,0.4313725490196078,0.6470588235294118,0.2,52.0,1
485,6291559,Washington St.,1,52.0,2,03/15/2024,37,14,23,10,5,3,19,14,-1.0,-6.0,4.0,19.0,4.0,7.0,22.0,52.0,0.4230769230769231,0.5714285714285714,0.2105263157894736,58.0,0
486,6291339,Hawaii,1,65.0,3,03/15/2024,27,4,23,8,5,1,15,15,1.0,-3.0,6.0,15.0,21.0,23.0,19.0,42.0,0.4523809523809524,0.9130434782608696,0.4,68.0,0
487,6291339,UC Davis,1,68.0,2,03/15/2024,32,11,21,12,8,1,10,18,-1.0,3.0,5.0,16.0,11.0,13.0,26.0,59.0,0.4406779661016949,0.8461538461538461,0.3125,65.0,1
488,6291449,UT Arlington,1,87.0,3,03/15/2024,30,9,21,18,3,3,11,19,1.0,3.0,9.0,23.0,14.0,16.0,32.0,57.0,0.5614035087719298,0.875,0.391304347826087,84.0,1
489,6291449,Tarleton St.,1,84.0,2,03/15/2024,27,9,18,17,5,3,9,18,-1.0,-3.0,8.0,20.0,20.0,22.0,28.0,56.0,0.5,0.9090909090909092,0.4,87.0,0
490,6291350,Colorado St.,1,61.0,7,03/15/2024,44,19,25,14,6,3,14,17,1.0,-13.0,6.0,28.0,7.0,8.0,24.0,70.0,0.3428571428571428,0.875,0.2142857142857142,74.0,0
491,6291350,New Mexico,1,74.0,6,03/15/2024,39,12,27,16,6,9,9,13,-1.0,13.0,5.0,13.0,13.0,16.0,28.0,62.0,0.4516129032258064,0.8125,0.3846153846153846,61.0,1
492,6291439,Brown,1,90.0,4,03/16/2024,41,9,32,24,9,5,18,18,3.0,9.0,8.0,22.0,16.0,22.0,33.0,59.0,0.559322033898305,0.7272727272727273,0.3636363636363636,81.0,1
493,6291439,Princeton,1,81.0,1,03/16/2024,32,14,18,10,13,0,11,20,-3.0,-9.0,9.0,35.0,12.0,17.0,30.0,73.0,0.410958904109589,0.7058823529411765,0.2571428571428571,90.0,0
494,6291008,Delaware St.,1,67.0,6,03/16/2024,30,15,15,10,11,1,7,21,2.0,-3.0,5.0,13.0,14.0,19.0,24.0,63.0,0.3809523809523809,0.7368421052631579,0.3846153846153846,70.0,0
495,6291008,Howard,1,70.0,4,03/16/2024,38,13,25,10,3,6,16,16,-2.0,3.0,8.0,25.0,26.0,31.0,18.0,47.0,0.3829787234042553,0.8387096774193549,0.32,67.0,1
496,6291285,Saint Joseph's,1,60.0,9,03/16/2024,33,8,25,19,7,1,14,13,4.0,-6.0,8.0,27.0,4.0,7.0,24.0,55.0,0.4363636363636363,0.5714285714285714,0.2962962962962963,66.0,0
497,6291285,VCU,1,66.0,5,03/16/2024,30,7,23,8,10,5,8,12,-4.0,6.0,4.0,20.0,4.0,8.0,29.0,57.0,0.5087719298245614,0.5,0.2,60.0,1
498,6291476,Mississippi St.,1,66.0,9,03/16/2024,37,17,20,7,11,3,14,19,5.0,-7.0,3.0,15.0,17.0,27.0,23.0,56.0,0.4107142857142857,0.6296296296296297,0.2,73.0,0
499,6291476,Auburn,1,73.0,4,03/16/2024,29,8,21,15,5,8,15,20,-5.0,7.0,6.0,19.0,17.0,22.0,25.0,50.0,0.5,0.7727272727272727,0.3157894736842105,66.0,1
500,6291570,Wisconsin,1,76.0,5,03/16/2024,32,11,21,18,8,0,5,28,4.0,1.0,7.0,32.0,5.0,9.0,32.0,74.0,0.4324324324324324,0.5555555555555556,0.21875,75.0,1
501,6291570,Purdue,1,75.0,1,03/16/2024,46,12,34,18,3,5,16,17,-4.0,-1.0,5.0,16.0,24.0,32.0,23.0,51.0,0.4509803921568627,0.75,0.3125,76.0,0
502,6291438,Cornell,1,57.0,3,03/16/2024,34,8,26,15,6,3,7,20,1.0,-12.0,10.0,34.0,7.0,12.0,20.0,61.0,0.3278688524590163,0.5833333333333334,0.2941176470588235,69.0,0
503,6291438,Yale,1,69.0,2,03/16/2024,44,8,36,15,3,3,10,12,-1.0,12.0,7.0,21.0,10.0,18.0,26.0,55.0,0.4727272727272727,0.5555555555555556,0.3333333333333333,57.0,1
504,6291583,UAB,1,93.0,4,03/16/2024,40,13,27,17,7,4,8,20,3.0,10.0,7.0,19.0,22.0,30.0,32.0,60.0,0.5333333333333333,0.7333333333333333,0.3684210526315789,83.0,1
505,6291583,South Florida,1,83.0,1,03/16/2024,33,14,19,18,5,3,8,21,-3.0,-10.0,15.0,38.0,16.0,22.0,26.0,64.0,0.40625,0.7272727272727273,0.3947368421052631,93.0,0
506,6291286,St. Bonaventure,1,60.0,7,03/16/2024,30,9,21,11,7,4,11,11,1.0,-10.0,6.0,24.0,8.0,11.0,23.0,57.0,0.4035087719298245,0.7272727272727273,0.25,70.0,0
507,6291286,Duquesne,1,70.0,6,03/16/2024,29,5,24,17,4,6,11,9,-1.0,10.0,10.0,21.0,6.0,7.0,27.0,53.0,0.5094339622641509,0.8571428571428571,0.4761904761904761,60.0,1
508,6291477,Texas A&M,1,90.0,7,03/16/2024,42,16,26,10,7,1,11,27,1.0,-5.0,8.0,21.0,26.0,32.0,28.0,66.0,0.4242424242424242,0.8125,0.3809523809523809,95.0,0
509,6291477,Florida,1,95.0,6,03/16/2024,32,9,23,17,8,2,11,22,-1.0,5.0,14.0,26.0,27.0,35.0,27.0,55.0,0.4909090909090909,0.7714285714285715,0.5384615384615384,90.0,1
510,6291571,Nebraska,1,87.0,3,03/16/2024,36,11,25,14,5,1,8,19,1.0,-11.0,8.0,27.0,15.0,21.0,32.0,69.0,0.463768115942029,0.7142857142857143,0.2962962962962963,98.0,0
511,6291571,Illinois,1,98.0,2,03/16/2024,42,14,28,18,3,3,9,18,-1.0,11.0,13.0,35.0,21.0,26.0,32.0,69.0,0.463768115942029,0.8076923076923077,0.3714285714285714,87.0,1
512,6291584,Temple,1,74.0,11,03/16/2024,26,4,22,8,9,0,8,21,9.0,1.0,12.0,24.0,12.0,19.0,25.0,58.0,0.4310344827586206,0.631578947368421,0.5,73.0,1
513,6291584,FAU,1,73.0,2,03/16/2024,36,2,34,9,4,6,14,16,-9.0,-1.0,3.0,17.0,18.0,24.0,26.0,48.0,0.5416666666666666,0.75,0.1764705882352941,74.0,0
514,6291119,Iowa St.,1,69.0,2,03/16/2024,35,6,29,17,9,3,9,11,1.0,28.0,9.0,22.0,10.0,17.0,25.0,50.0,0.5,0.5882352941176471,0.4090909090909091,41.0,1
515,6291119,Houston,1,41.0,1,03/16/2024,34,11,23,7,6,2,12,15,-1.0,-28.0,4.0,22.0,7.0,8.0,15.0,56.0,0.2678571428571428,0.875,0.1818181818181818,69.0,0
