,Game ID,Team,Away or Home,Score,Rank,Date,Field Goals,3 Pointers,Free Throws,Rebounds,Offensive Rebounds,Defensive Rebounds,Assists,Steals,Blocks,Turnovers,Fouls,Rank Diff,Score Diff,Win,Cumulative Avg Points,Cumulative Field Goals Avg,Cumulative 3 Pointers Avg,Cumulative Free Throws Avg
529,6291440,Grambling,Home team,75.0,1,16,0.48936170212765956,0.42105263157894735,0.6774193548387096,29,8,21,16,9,4,11,16,-2,9.0,1,65.33333333333333,0.42445843585661214,0.45380116959064326,0.648521505376344
530,6291447,UT Arlington,Away team,74.0,3,16,0.49019607843137253,0.37037037037037035,0.6363636363636364,34,9,25,11,7,1,26,33,2,-15.0,0,80.5,0.5257997936016512,0.3808373590982287,0.7556818181818181
531,6291447,Grand Canyon,Home team,89.0,1,16,0.39655172413793105,0.3,0.74,36,14,22,13,12,2,14,22,-2,15.0,1,84.5,0.4255485893416928,0.31666666666666665,0.729375
532,6291437,Brown,Away team,61.0,4,17,0.41818181818181815,0.28,0.5333333333333333,34,7,27,13,3,3,9,11,2,-1.0,0,75.5,0.48875192604006157,0.32181818181818184,0.6303030303030304
533,6291437,Yale,Home team,62.0,2,17,0.390625,0.3181818181818182,0.5,41,13,28,18,5,7,8,15,-2,1.0,1,65.5,0.43167613636363633,0.32575757575757575,0.5277777777777778
534,6291266,Duquesne,Away team,57.0,6,17,0.2982456140350877,0.32,0.7142857142857143,41,18,23,13,12,2,13,14,1,6.0,1,68.75,0.43423223229741537,0.3922294372294372,0.7226648351648353
535,6291266,VCU,Home team,51.0,5,17,0.3617021276595745,0.20833333333333334,0.8571428571428571,32,8,24,9,10,9,16,16,-1,-6.0,0,62.0,0.42507865408201356,0.2630952380952381,0.683150183150183
536,6291475,Florida,Away team,67.0,6,17,0.36363636363636365,0.07692307692307693,0.72,39,13,26,9,8,6,11,17,2,-19.0,0,88.0,0.45416065416065415,0.32179487179487176,0.7841798941798942
537,6291475,Auburn,Home team,86.0,4,17,0.5081967213114754,0.3157894736842105,0.8181818181818182,39,6,33,18,9,10,12,20,-2,19.0,1,81.66666666666667,0.5003167814999604,0.3684210526315789,0.7067736185383245
538,6291582,Temple,Away team,69.0,11,17,0.4098360655737705,0.23809523809523808,0.8235294117647058,37,11,26,17,6,6,14,18,7,-16.0,0,66.25,0.38966728579504156,0.3273809523809524,0.6996594427244582
539,6291582,UAB,Home team,85.0,4,17,0.49206349206349204,0.42105263157894735,0.6818181818181818,36,9,27,19,13,5,8,13,-7,16.0,1,83.33333333333333,0.4793650793650794,0.3742690058479532,0.6838383838383838
540,6291569,Wisconsin,Away team,87.0,5,17,0.46875,0.35,0.8695652173913043,30,13,17,17,7,1,7,20,3,-6.0,0,80.0,0.4698468901593902,0.4158238636363636,0.7274923144488362
541,6291569,Illinois,Home team,93.0,2,17,0.5263157894736842,0.35,0.8666666666666667,37,13,24,14,2,5,9,19,-3,6.0,1,89.33333333333333,0.46981291470846354,0.32936507936507936,0.7768696581196582
